nicht	nicht	nichts	nan
mehr	mehr	mehr	nan
daran	daran	davon	nan
hören	hören	hören	nan
,	,	,	nan
dass	dass	dass	nan
es	es	es	nan
den	d	den	nan
dänischen	dänisch	dänischen	nan
Frauen	Frau	Frauen	nan
so	so	so	nan
schlecht	schlecht	schlecht	nan
geht	gehen	geht	nan
.	.	.	nan
Es	es	Es	nan
gibt	geben	gibt	nan
in	in	in	nan
den	d	den	nan
letzten	letzt	letzten	nan
Jahren	Jahr	Jahren	nan
immer	immer	immer	nan
mehr	mehr	mehr	nan
Menschen	Mensch	Menschen	nan
in	in	in	nan
Dänemark	Dänemark	Dänemark	nan
,	,	,	nan
die	d	die	nan
von	von	von	nan
den	d	den	nan
feministischen	feministisch	feministischen	nan
Gedanken	Gedanke	Gedanken	nan
Abstand	Abstand	Abstand	nan
nehmen	nehmen	nehmen	nan
.	.	.	nan
Immer	immer	Immer	nan
mehr	mehr	mehr	nan
Frauen	Frau	Frauen	nan
haben	haben	haben	nan
den	d	den	nan
Wunsch	Wunsch	Wunsch	nan
,	,	,	nan
klassissche	[unknown]	klassische	nan
Hausfrauen	Hausfrau	Hausfrauen	nan
zu	zu	zu	nan
sein	sein	sein	nan
oder	oder	oder	nan
nur	nur	nur	nan
Teilzeitangestellte	Teilzeitangestellter	Teilzeitangestellte	nan
zu	zu	zu	nan
werden	werden	werden	nan
,	,	,	nan
damit	damit	damit	nan
sie	sie	sie	nan
mehr	mehr	mehr	nan
Zeit	Zeit	Zeit	nan
für	für	für	nan
ihre	ihr	ihre	nan
Kinder	Kind	Kinder	nan
und	und	und	nan
den	d	den	nan
Haushalt	Haushalt	Haushalt	nan
bekommen	bekommen	bekommen	nan
.	.	.	nan
Dies	dies	Dies	nan
ist	sein	ist	nan
der	d	der	nan
Gegenpol	Gegenpol	Gegenpol	nan
des	d	des	nan
Feminismus	Feminismus	Feminismus	nan
,	,	,	nan
da	da	da	nan
viele	viel	viele	nan
Frauen	Frau	Frauen	nan
in	in	in	nan
den	d	den	nan
1970ern	1970er	1970ern	nan
dafür	dafür	dafür	nan
gekämpft	kämpfen	gekämpft	nan
haben	haben	haben	nan
,	,	,	nan
dass	dass	dass	nan
dänische	dänisch	dänische	nan
Frauen	Frau	Frauen	nan
die	d	die	nan
gleichen	gleich	gleichen	nan
Möglichkeiten	Möglichkeit	Möglichkeiten	nan
wie	wie	wie	nan
Männer	Mann	Männer	nan
haben	haben	haben	nan
sollten	sollen	sollten	nan
,	,	,	nan
eine	ein	eine	nan
Ausbildung	Ausbildung	Ausbildung	nan
und	und	und	nan
einen	ein	einen	nan
guten	gut	guten	nan
Job	Job	Job	nan
zu	zu	zu	nan
bekommen	bekommen	bekommen	nan
.	.	.	nan
Meiner	mein	Meiner	nan
Meinung	Meinung	Meinung	nan
nach	nach	nach	nan
kann	können	kann	nan
diese	dies	diese	nan
Tendenz	Tendenz	Tendenz	nan
als	als	als	nan
eine	ein	eine	nan
negative	negativ	negative	nan
Folge	Folge	Folge	nan
des	d	des	nan
Kampfs	Kampf	Kampfes	nan
des	d	des	nan
Feminismus	Feminismus	Feminismus	nan
und	und	und	nan
auch	auch	auch	nan
als	als	als	nan
eine	ein	eine	nan
Folge	Folge	Folge	nan
der	d	der	nan
Individualität	Individualität	Individualität	nan
analysiert	analysieren	analysiert	nan
werden	werden	werden	nan
,	,	,	nan
weil	weil	weil	nan
die	d	die	nan
Frauen	Frau	Frauen	nan
jetzt	jetzt	jetzt	nan
nicht	nicht	nicht	nan
mehr	mehr	mehr	nan
daran	daran	darauf	nan
hören	hören	hören	nan
wollen	wollen	wollen	nan
,	,	,	nan
dass	dass	dass	nan
sie	sie	sie	nan
alles	alle	alles	nan
schaffen	schaffen	schaffen	nan
müssen	müssen	müssen	nan
,	,	,	nan
um	um	um	nan
""""	""""	""""	nan
richtige	richtig	richtige	nan
Frauen	Frau	Frauen	nan
""""	""""	""""	nan
zu	zu	zu	nan
sein	sein	sein	nan
.	.	.	nan
Sie	Sie|sie|sie	Sie	nan
wollen	wollen	wollen	nan
ihr	ihr	ihr	nan
Leben	Leben	Leben	nan
individuell	individuell	individuell	nan
gestalten	gestalten	gestalten	nan
und	und	und	nan
nicht	nicht	nicht	nan
nur	nur	nur	nan
den	d	den	nan
Empfehlungen	Empfehlung	Empfehlungen	nan
der	d	der	nan
Feministen	Feminist	Feministinnen	nan
folgen	folgen	folgen	nan
.	.	.	nan
Zusammenfassend	zusammenfassend	Zusammenfassend	nan
möchte	mögen	möchte	nan
ich	ich	ich	nan
betonen	betonen	betonen	nan
,	,	,	nan
dass	dass	dass	nan
die	d	die	nan
Frauen	Frau	Frauen	nan
meiner	mein	meiner	nan
Meinung	Meinung	Meinung	nan
nach	nach	nach	nan
dem	d	dem	nan
alten	alt	alten	nan
dänischen	dänisch	dänischen	nan
Sprich-	[unknown]	Sprichwort	nan
wort	Wort	nan	nan
folgen	folgen	folgen	nan
sollten	sollen	sollten	nan
-	-	:	nan
""""	""""	""""	nan
Frau	Frau	Frau	nan
,	,	,	nan
wähl´deinen	[unknown]	wähle	nan
nan	nan	nan	nan
nan	nan	deinen	nan
Kampf	Kampf	Kampf	nan
""""	""""	""""	nan
.	.	.	nan
Das	d	Das	nan
heißt	heißen	heißt	nan
,	,	,	nan
die	d	die	nan
Frauen	Frau	Frauen	nan
sollten	sollen	sollten	nan
nur	nur	nur	nan
für	für	für	nan
das	d	das	nan
kämpfen	kämpfen	kämpfen	nan
,	,	,	nan
das	d	das	nan
nan	nan	ihnen	nan
am	am	am	nan
wichtigsten	wichtig	wichtigsten	nan
für	für	nan	nan
sie	sie	nan	nan
ist	sein	ist	nan
.	.	.	nan
Damit	damit	Damit	nan
erreichen	erreichen	erreichen	nan
sie	sie	sie	nan
am	am	am	nan
besten	gut	besten	nan
,	,	,	nan
dass	dass	dass	nan
die	d	die	nan
Gesellschaft	Gesellschaft	Gesellschaft	nan
ihnen	sie	ihnen	nan
zuhört	zuhören	zuhört	nan
.	.	.	nan
Trotzdem	trotzdem	Trotzdem	nan
ist	sein	ist	nan
es	es	es	nan
aber	aber	aber	nan
wichtig	wichtig	wichtig	nan
zu	zu	zu	nan
sagen	sagen	erwähnen	nan
,	,	,	nan
dass	dass	dass	nan
nan	nan	die	nan
nan	nan	Frauen	nan
nan	nan	,	nan
obwohl	obwohl	obwohl	nan
einige	einige	einige	nan
nicht	nicht	nicht	nan
mehr	mehr	mehr	nan
zuhören	zuhören	zuhören	nan
wollen	wollen	wollen	nan
und	und	und	nan
obwohl	obwohl	obwohl	nan
es	es	es	nan
Gegentendenzen	Gegentendenz	Gegentendenzen	nan
in	in	in	nan
der	d	der	nan
Gesellschaft	Gesellschaft	Gesellschaft	nan
gibt	geben	gibt	nan
,	,	,	nan
haben	haben	nan	nan
die	d	nan	nan
Frauen	Frau	nan	nan
schon	schon	schon	nan
vieles	viel	vieles	nan
erreicht	erreichen	erreicht	ws
nan	nan	haben	nan
und	und	und	nan
die	d	nan	nan
Frauen	Frau	nan	nan
haben	haben	nan	nan
nan	nan	insofern	nan
von	von	durch	nan
dem	d	den	nan
Feminismus	Feminismus	Feminismus	nan
also	also	nan	nan
viele	viel	viele	nan
Vorteile	Vorteil	Vorteile	nan
bekommen	bekommen	bekommen	ws
nan	nan	haben	nan
.	.	.	nan
Zwar	zwar	Zwar	nan
die	d	nan	nan
Universitätabschlüsse	[unknown]	nan	nan
nicht	nicht	nan	nan
praxisorientiert	[UNKNOWN]	nan	nan
sind	sein	sind	nan
nan	nan	die	nan
nan	nan	Universitätsabschlüsse	nan
nan	nan	nicht	nan
nan	nan	praxisorientiert	nan
,	,	,	nan
aber	aber	aber	nan
nan	nan	man	nan
kann	können	kann	nan
man	man	nan	nan
nicht	nicht	nicht	nan
schnell	schnell	schnell	nan
sagen	sagen	sagen	nan
,	,	,	nan
dass	dass	dass	nan
sie	sie	sie	nan
von	von	von	nan
geringer	gering	geringem	nan
Wert	Wert	Wert	nan
sind.Ich	[unknown]	sind	nan
nan	nan	.	nan
nan	nan	Ich	nan
möchte	mögen	möchte	nan
die	d	das	nan
Beispiel	Beispiel	Beispiel	nan
für	für	der	nan
Germanistik	Germanistik	Germanistik	nan
in	in	in	nan
Japan	Japan	Japan	nan
nehmen.Denn	[unknown]	nehmen	nan
nan	nan	.	nan
nan	nan	Denn	nan
nan	nan	dort	nan
ist	sein	ist	nan
Germanistik	Germanistik	Germanistik	nan
dort	dort	nan	nan
inzwischen	inzwischen	inzwischen	nan
als	als	als	nan
""""	nan	""""	nan
überflüssig	überflüssig	überflüssig	nan
""""	nan	""""	nan
betrachtet	betrachten	betrachtet	nan
worden	werden	worden	nan
;	;	;	nan
man	man	man	nan
würde	werden	würde	nan
nicht	nicht	nan	nan
durch	durch	durch	nan
Germanistik	Germanistik	Germanistik	nan
nan	nan	nicht	nan
in	in	in	nan
der	d	der	nan
wirklichen	wirklich	wirklichen	nan
Welt	Welt	Welt	nan
leben	leben	leben	nan
können	können	können	nan
,	,	,	nan
deshalb	deshalb	deshalb	nan
man	man	nan	nan
würde	werden	sollte	nan
nan	nan	man	nan
nicht	nicht	keine	nan
von	von	nan	nan
geringeren	gering	nan	nan
Wert	Wert	nan	nan
Fremdsprache	Fremdsprache	Fremdsprache	nan
nan	nan	von	nan
nan	nan	geringem	nan
nan	nan	Wert	nan
wie	wie	wie	nan
Deutsch	deutsch	Deutsch	nan
lernen	lernen	lernen	nan
müssen	müssen	nan	nan
.	.	.	nan
Aber	aber	Aber	nan
ist	sein	ist	nan
das	d	das	nan
wahr	Wahr	wahr	nan
?	?	?	nan
Ich	ich	Ich	nan
finde	finden	finde	nan
wie	wie	wie	nan
alle	alle	alle	nan
,dass	[unknown]	,	nan
nan	nan	dass	nan
Englisch	englisch	Englisch	nan
ist	sein	nan	nan
die	d	die	nan
wichtigste	wichtig	wichtigste	nan
Sprache	Sprache	Sprache	nan
in	in	in	nan
der	d	der	nan
Welt	Welt	Welt	nan
nan	nan	ist	nan
.	.	.	nan
Man	man	Man	nan
kann	können	kann	nan
durch	durch	auf	nan
Englisch	englisch	Englisch	nan
mit	mit	mit	nan
allen	alle	allen	nan
anderen	ander	anderen	nan
Leute	Leute	Leuten	nan
in	in	im	nan
Ausland	Ausland	Ausland	nan
sprechen	sprechen	sprechen	nan
,	,	nan	nan
und	und	und	nan
nan	nan	es	nan
nan	nan	damit	nan
als	als	als	nan
""""	nan	""""	nan
tool	[unknown]	Werkzeug	nan
""""	nan	""""	nan
mit	mit	bei	nan
vielseitigen	vielseitig	vielseitigen	nan
Arbeiten	Arbeit|Arbeiten	Arbeiten	nan
beschäftigen.Es	[unknown]	einsetzen	sem
nan	nan	.	nan
nan	nan	Es	nan
scheint	scheinen	scheint	nan
,	,	,	nan
es	es	nan	nan
nan	nan	als	nan
nan	nan	ob	nan
ist	sein	nan	nan
schon	schon	nan	nan
genug	genug	nan	nan
mit	mit	nan	nan
der	d	die	nan
Fremdsprache.Englisch	[unknown]	Fremdsprache	nan
nan	nan	schon	nan
nan	nan	genug	nan
nan	nan	ist	nan
nan	nan	.	nan
nan	nan	Englisch	nan
macht	machen	macht	nan
alles	alle	alles	nan
möglich.Aber	[unknown]	möglich	nan
nan	nan	.	nan
nan	nan	Aber	nan
ich	ich	ich	nan
habe	haben	habe	nan
immer	immer	immer	nan
gedacht	dachen|denken|gedenken	gedacht	nan
,	,	,	nan
dass	dass	dass	nan
die	d	die	nan
Leute	Leute	Leute	nan
,	,	,	nan
deren	d	deren	nan
Muttersprache	Muttersprache	Muttersprache	nan
nicht	nicht	nicht	nan
Englisch	englisch	Englisch	nan
ist	sein	ist	nan
,	,	nan	nan
und	und	und	nan
nan	nan	die	nan
mit	mit	mit	nan
Englischen	Englische	Engländern	nan
sprechen	sprechen	sprechen	nan
,	,	,	nan
scheinen	scheinen	nan	nan
nicht	nicht	nicht	nan
so	so	so	nan
glücklich	glücklich	glücklich	nan
auszusehen	aussehen	auszusehen	ws
nan	nan	scheinen	nan
,	,	,	nan
obwohl	obwohl	obwohl	nan
sie	sie	sie	nan
es	es	es	nan
flußend	[unknown]	fließend	nan
sprechen	sprechen	sprechen	nan
können.Wo	[unknown]	können	nan
nan	nan	.	nan
nan	nan	Woran	nan
liegt	liegen	liegt	nan
es	es	das	nan
?	?	?	nan
Meiner	mein	Meiner	nan
Meinung	Meinung	Meinung	nan
nach	nach	nach	nan
macht	machen	beeinflusst	nan
Englisch	englisch	Englisch	nan
als	als	als	nan
""""	nan	""""	nan
tool	[unknown]	Werkzeug	nan
""""	nan	""""	nan
Menschen	Mensch	Menschen	nan
so	so	so	nan
,	,	,	nan
dass	dass	dass	nan
sie	sie	sie	nan
von	von	von	nan
nan	nan	der	nan
eigener	eigen	eigenen	nan
Tradition	Tradition	Tradition	nan
oder	oder	oder	nan
nan	nan	den	nan
Sitten	Sitte	Sitten	nan
und	und	und	nan
nan	nan	nan	nan
Gebrauch	Gebrauch	Gebräuchen	nan
abgerissen	abreißen	abgeschnitten	nan
werden,und	[unknown]	werden	nan
nan	nan	,	nan
nan	nan	und	nan
dadurch	dadurch	dadurch	nan
spüren	spüren	spüren	nan
sie	sie	sie	nan
in	in	in	nan
ihren	ihr	ihrem	nan
Unbewusstsein	[unknown]	Unterbewusstsein	nan
irgendeinen	[unknown]	irgendeine	nan
Angst.Sprechen	[unknown]	Angst	nan
nan	nan	.	nan
nan	nan	Sprechen	nan
ist	sein	ist	nan
mehr	mehr	nan	nan
nan	nan	eine	nan
komplexerer	komplex	komplexere	nan
Handlung	Handlung	Handlung	nan
nan	nan	,	nan
als	als	als	nan
man	man	man	nan
denkt	denken	denkt	nan
.	.	.	nan
Von	von	Von	nan
der	d	den	nan
Hintergründen	Hintergrund|Hintergründen	Hintergründen	nan
der	d	der	nan
eigenen	eigen	eigenen	nan
Sprache	Sprache	Sprache	nan
kann	können	kann	nan
man	man	man	nan
nan	nan	sich	nan
nicht	nicht	nicht	nan
weggehen	weggehen	lösen	nan
.	.	.	nan
Die	d	Eine	nan
Fremdsprache	Fremdsprache	Fremdsprache	nan
außer	außer	außer	nan
Englisch	englisch	Englisch	nan
zu	zu	zu	nan
lernen	lernen	lernen	nan
ist	sein	ist	nan
deswegen	deswegen	deswegen	nan
schwierig	schwierig	schwierig	nan
aber	aber	aber	nan
wichtig.Denn	[unknown]	wichtig	nan
nan	nan	.	nan
nan	nan	Denn	nan
nan	nan	man	nan
kann	können	kann	nan
man	man	nan	nan
durch	durch	durch	nan
einer	ein	eine	nan
Fremdsprache	Fremdsprache	Fremdsprache	nan
viele	viel	viel	nan
lernen	lernen	lernen	nan
;	;	:	nan
die	d	die	nan
andere	ander	andere	nan
Denkweise,andere	[unknown]	Denkweise	nan
nan	nan	,	nan
nan	nan	eine	nan
nan	nan	andere	nan
konventionelle	konventionell	konventionelle	nan
Art	Art	Art	nan
und	und	und	nan
Weise	Weise	Weise	nan
usw.In	[unknown]	usw.	nan
nan	nan	nan	nan
nan	nan	Im	nan
Vergleich	Vergleich	Vergleich	nan
zu	zu	zur	nan
eigener	eigen	eigenen	nan
Sprache	Sprache	Sprache	nan
und	und	und	nan
Tradition	Tradition	Tradition	nan
,	,	nan	nan
kann	können	kann	nan
man	man	man	nan
nan	nan	dadurch	nan
sein	sein	seinen	nan
Horizond	[unknown]	Horizont	nan
erweitern	erweitern	erweitern	as
.	.	.	nan
Dann	dann	Dann	nan
ist	sein	ist	nan
diese	dies	diese	nan
Fremdsprache	Fremdsprache	Fremdsprache	nan
nicht	nicht	kein	nan
mehr	mehr	nan	nan
""""	nan	""""	nan
"tool"",sondern"	[unknown]	Werkzeug	nan
nan	nan	""""	nan
nan	nan	mehr	nan
nan	nan	,	nan
nan	nan	sondern	nan
nan	nan	ein	nan
lebendiges	lebendig	lebendiges	nan
Element	Element	Element	nan
in	in	im	nan
seinem	sein	eigenen	nan
Leben	Leben	Leben	nan
.	.	.	nan
Bei	bei	Bei	nan
uns	wir	uns	nan
in	in	in	nan
Japan	Japan	Japan	nan
lernen	lernen	lernen	nan
die	d	nan	nan
fast	fast	fast	nan
alle	alle	alle	nan
Studenten	Student	Studenten	nan
Deutsch	deutsch	Deutsch	nan
als	als	als	nan
zweite	zweit	zweite	nan
Fremdsprache	Fremdsprache	Fremdsprache	nan
von	von	von	nan
nan	nan	nan	nan
an.Um	[unknown]	an	nan
nan	nan	.	nan
nan	nan	Um	nan
nan	nan	ein	nan
Diplom	Diplom	Diplom	nan
zu	zu	zu	nan
machen	machen	machen	nan
nan	nan	,	nan
muss	[unknown]	muss	nan
man	man	man	nan
nan	nan	meistens	nan
mindestens	mindestens	mindestens	nan
und	und	nan	nan
meistens	meistens	nan	nan
innerhalb	innerhalb	innerhalb	nan
nan	nan	von	nan
vier	vier	vier	nan
Jahren	Jahr	Jahren	nan
sein	sein	sein	nan
Fach	Fach	Fach	nan
studieren.	[unknown]	abschließen	nan
nan	nan	nan	nan
und	und	und	nan
Deutsch	deutsch	Deutsch	nan
wird	werden	wird	nan
nur	nur	nur	nan
für	für	nan	nan
vier	vier	vier	nan
Jahren	Jahr	Jahre	nan
nan	nan	lang	nan
gelernt.Zwar	[unknown]	gelernt	nan
nan	nan	.	nan
nan	nan	Zwar	nan
ist	sein	ist	nan
das	d	das	nan
nicht	nicht	nicht	nan
so	so	ausreichend	nan
reicht	reichen	nan	nan
,	,	,	nan
um	um	um	nan
sich	er|es|sie|Sie	nan	nan
Deutsch	deutsch	Deutsch	nan
zu	zu	zu	nan
beherrschen	beherrschen	beherrschen	nan
,	,	,	nan
aber	aber	aber	nan
wenn	wenn	wenn	nan
man	man	man	nan
eifrig	eifrig	eifrig	nan
lernt	lernen	lernt	nan
,	,	,	nan
kann	können	kann	nan
man	man	man	nan
sich	er|es|sie|Sie	nan	nan
viele	viel	viel	nan
erkennen	erkennen	erkennen	nan
und	und	und	nan
erfaren	[unknown]	erfahren	orth
.	.	.	nan
Außer	außer	Außer	nan
nan	nan	Deutsch	nan
nan	nan	zu	nan
Deutschlernen	Deutschlernen	lernen	nan
nan	nan	,	nan
lernt	lernen	lernt	nan
man	man	man	nan
durch	durch	durch	nan
verschiedenen	verschieden	verschiedene	nan
Texten	Text|Texten	Texte	nan
oder	oder	oder	nan
multimedielle	[unknown]	multimediale	nan
Sachen	Sache	Materialien	nan
viel	viel	viel	nan
.	.	.	nan
Ein	ein	Ein	nan
bekannter	bekannt	Bekannter	nan
von	von	von	nan
mir	ich	mir	nan
,	,	,	nan
der	d	der	nan
zufällig	zufällig	zufällig	nan
eine	ein	eine	nan
Chance	Chance	Chance	nan
nan	nan	nan	nan
zum	zum	nan	nan
Germanistik	Germanistik	nan	nan
nan	nan	nan	nan
studieren	studieren	nan	nan
nan	nan	nan	nan
bekommen	bekommen	bekommen	flex
zu	zu	nan	nan
haben	haben	hatte	nan
nan	nan	,	nan
nan	nan	nan	nan
nan	nan	Germanistik	nan
nan	nan	zu	nan
nan	nan	studieren	nan
,	,	,	nan
hatte	haben	hatte	nan
doch	doch	nan	nan
am	am	am	nan
Anfang	Anfang	Anfang	nan
nan	nan	eigentlich	nan
gar	gar	gar	nan
keine	kein	kein	nan
Interesse	Interesse	Interesse	nan
an	an	an	nan
Germanistik	Germanistik	Germanistik	nan
,	,	,	nan
aber	aber	aber	nan
in	in	in	nan
Laufe	Lauf	Laufe	nan
der	d	der	nan
Zeit,hat	[unknown]	Zeit	nan
nan	nan	,	nan
nan	nan	hat	nan
er	er	er	nan
nan	nan	die	nan
lieb	lieb	nan	nan
gewonnen	gewinnen	nan	nan
zur	zur	nan	nan
nan	nan	deutsche	nan
nan	nan	Sprache	nan
Deutschesprache	[unknown]	nan	nan
und	und	und	nan
nan	nan	deutsche	nan
nan	nan	Kultur	nan
nan	nan	lieb	nan
nan	nan	gewonnen	nan
nan	nan	.	nan
nan	nan	Von	nan
der	d	nan	nan
Kafka	Kafka	Kafka	nan
bis	bis	bis	nan
zum	zum	zu	nan
nan	nan	den	nan
Beetles(Beetles	[unknown]	Beatles	nan
nan	nan	(	nan
nan	nan	Beatles	nan
in	in	in	nan
Hamburg	Hamburg	Hamburg	nan
)	)	)	nan
wird	werden	werden	nan
er	er	ihm	nan
von	von	von	nan
Proffessoren	[unknown]	Professoren	nan
vielseitige	vielseitig	vielseitige	nan
Aspekte	Aspekt	Aspekte	nan
in	in	nan	nan
Deutschland	Deutschland	Deutschlands	nan
gelehrt.Er	[unknown]	gelehrt	nan
nan	nan	.	nan
nan	nan	Er	nan
ist	sein	ist	nan
zurzeit	[unknown]	zurzeit	nan
in	in	in	nan
Berlin	Berlin	Berlin	nan
,	,	,	nan
und	und	und	nan
hier	hier	hier	nan
sammelt	sammeln	sammelt	nan
er	er	er	nan
die	d	die	nan
Materialien	Material	Materialien	nan
für	für	für	nan
seine	sein	seine	nan
Diplomarbeit	Diplomarbeit	Diplomarbeit	nan
.	.	.	nan
Und	und	Und	nan
in	in	in	nan
Zukunft	Zukunft	Zukunft	nan
,	,	,	nan
sagt	sagen	sagt	nan
er	er	er	nan
,	,	,	nan
er	er	nan	nan
möchte	mögen	möchte	nan
nan	nan	er	nan
in	in	im	nan
der	d	nan	nan
nan	nan	deutsch-japanischen	nan
Bereich	Bereich	Bereich	nan
deutsch-japanisch	[unknown]	nan	nan
in	in	in	nan
irgendeiner	irgendein	irgendeiner	nan
Firma	Firma	Firma	nan
arbeiten.Er	[unknown]	arbeiten	nan
nan	nan	.	nan
nan	nan	Er	nan
könnte	können	nan	nan
nan	nan	wird	nan
richtig	richtig	nan	nan
sein	sein	seinen	nan
Abschluss	[unknown]	Abschluss	nan
nan	nan	richtig	nan
ins	ins	in	nan
nan	nan	der	nan
Praxis	Praxis	Praxis	nan
bringen	bringen	anwenden	nan
werden	werden	nan	nan
nan	nan	können	nan
!	!	.	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
nan	nan	nan	nan
""""	""""	""""	nan
Die	d	Die	nan
Frauen	Frau	Frauen	nan
sollen	sollen	sollen	nan
frei	frei	frei	nan
sein	sein	sein	nan
,	,	,	nan
aber	aber	aber	nan
auch	auch	auch	nan
ihre	ihr	ihre	nan
Pflege	Pflege	Pflichten	nan
nicht	nicht	nicht	nan
vergessen	vergessen	vergessen	nan
.	.	.	nan
""""	""""	""""	nan
(	(	(	nan
Anonym	anonym	Anonym	nan
)	)	)	nan
Heutzutage	heutzutage	Heutzutage	nan
sind	sein	sind	nan
die	d	die	nan
Frauen	Frau	Frauen	nan
erfolgreicher	erfolgreicher	erfolgreicher	nan
,	,	,	nan
freirer	[unknown]	freier	nan
und	und	und	nan
sogar	sogar	sogar	nan
mutiger	mutig	mutiger	nan
als	als	als	nan
im	im	im	nan
vorigen	vorig	vorigen	nan
Jahrhundert	Jahrhundert	Jahrhundert	nan
.	.	.	nan
Sie	Sie|sie|sie	Sie	nan
fühlen	fühlen	fühlen	nan
sich	er|es|sie|Sie	sich	nan
wie	wie	wie	nan
Männer	Mann	Männer	nan
und	und	und	nan
manche	manch	manche	nan
von	von	von	nan
ihnen	sie	ihnen	nan
sind	sein	sind	nan
sogar	sogar	sogar	nan
tapferer	tapfer	tapferer	nan
als	als	als	nan
die	d	die	nan
Männer	Mann	Männer	nan
.	.	.	nan
Viele	viel	Viele	nan
Jahre	Jahr	Jahre	nan
haben	haben	haben	nan
sie	sie	sie	nan
im	im	im	nan
Schatten	Schatten	Schatten	nan
vom	vom	des	nan
männlichen	männlich	männlichen	nan
Geschlecht	Geschlecht	Geschlechts	nan
gelitten	leiden	gelitten	nan
und	und	und	nan
deswegen	deswegen	deswegen	nan
kam	kommen	kam	nan
es	es	es	nan
zu	zu	zu	nan
einem	ein	einem	nan
so	so	so	nan
dramatischen	dramatisch	dramatischen	nan
Schluss	Schluß	Schluss	nan
.	.	.	nan
In	in	In	nan
der	d	der	nan
modernen	modern	modernen	nan
Welt	Welt	Welt	nan
gibt	geben	gibt	nan
es	es	es	nan
ein	ein	einen	nan
ernster	ernst	ernsten	nan
und	und	und	nan
täglicher	täglich	täglichen	nan
Kampf	Kampf	Kampf	nan
zwischen	zwischen	zwischen	nan
Männern	Mann	Männern	nan
und	und	und	nan
Frauen	Frau	Frauen	nan
.	.	.	nan
Jetzt	jetzt	Jetzt	nan
gibt	geben	gibt	nan
es	es	es	nan
keine	kein	keine	nan
echte	echt	echte	nan
Familie	Familie	Familie	nan
nan	nan	mehr	nan
,	,	,	nan
nan	nan	in	nan
wo	wo	der	nan
die	d	die	nan
Frau	Frau	Frau	nan
eine	ein	eine	nan
richtige	richtig	richtige	nan
Tochter	Tochter	Tochter	nan
,	,	,	nan
Frau	Frau	Frau	nan
und	und	und	nan
Mutter	Mutter	Mutter	nan
ist	sein	ist	nan
.	.	.	nan
Stattdessen	stattdessen	Stattdessen	nan
gibt	geben	gibt	nan
es	es	es	nan
ein	ein	einen	nan
Wettbewerb	Wettbewerb	Wettbewerb	nan
,	,	,	nan
in	in	in	nan
dem	d	dem	nan
die	d	die	nan
Frau	Frau	Frau	nan
die	d	die	nan
erste	erst	erste	nan
Stelle	Stelle	Stelle	nan
bekommen	bekommen	einnehmen	sem
will	wollen	will	nan
.	.	.	nan
Was	was	Was	nan
ist	sein	ist	nan
eigentlich	eigentlich	eigentlich	nan
die	d	die	nan
Rolle	Rolle	Rolle	nan
der	d	der	nan
Frau	Frau	Frau	nan
in	in	in	nan
unserer	unser	unserer	nan
Gesellschaft	Gesellschaft	Gesellschaft	nan
?	?	?	nan
Die	d	Die	nan
Männer	Mann	Männer	nan
werden	werden	werden	nan
bestimmt	bestimmt	bestimmt	nan
sagen	sagen	sagen	nan
:	:	:	nan
""""	""""	""""	nan
DIE	d	Sie	nan
sollen	sollen	sollen	nan
den	d	den	nan
ganzen	ganz	ganzen	nan
Tag	Tag	Tag	nan
in	in	in	nan
der	d	der	nan
Küche	Küche	Küche	nan
verbringen	verbringen	verbringen	nan
und	und	und	nan
sich	er|es|sie|Sie	sich	nan
um	um	um	nan
die	d	die	nan
Kinder	Kind	Kinder	nan
kümmern	kümmern	kümmern	nan
.	.	.	nan
""""	""""	""""	nan
Die	d	Die	nan
Frauen	Frau	Frauen	nan
werden	werden	werden	nan
dann	dann	dann	nan
diese	dies	diese	nan
Frage	Frage	Frage	nan
folgenderweise	folgenderweise	folgendermaßen	nan
beantworten	beantworten	beantworten	nan
:	:	:	nan
""""	""""	""""	nan
Wir	wir	Wir	nan
schaffen	schaffen	machen	nan
alles	alle	alles	nan
:	:	:	nan
wir	wir	Wir	nan
kochen	kochen	kochen	nan
,	,	,	nan
wir	wir	wir	nan
sorgen	sorgen	sorgen	nan
uns	wir	nan	nan
für	für	für	nan
die	d	die	nan
Familie	Familie	Familie	nan
und	und	und	nan
wir	wir	wir	nan
gehen	gehen	gehen	nan
sogar	sogar	sogar	nan
nan	nan	täglich	nan
zur	zur	zur	nan
Arbeit	Arbeit	Arbeit	nan
täglich	täglich	nan	nan
.	.	.	nan
Wir	wir	Wir	nan
sind	sein	sind	nan
erfolgreich	erfolgreich	erfolgreich	nan
in	in	in	nan
nan	nan	der	nan
Politik	Politik	Politik	nan
,	,	,	nan
obwohl	obwohl	obwohl	nan
haben	haben	nan	nan
wir	wir	wir	nan
früher	früher	früher	nan
nur	nur	nur	nan
Witze	Witz	Witze	nan
von	von	von	nan
der	d	nan	nan
männlichen	männlich	männlicher	nan
Seite	Seite	Seite	nan
gehört	gehören	gehört	nan
nan	nan	haben	nan
.	.	.	nan
Die	d	Die	nan
